"web-scraper-order","name_ja","company_games","company_description","address","company_descr_country","company_descr_city","url","top_level_domain","tld_country","link_geoip"
,"アーヴォリオ"," content (W98)　サティア９５",,"〒530-0047　大阪市北区西天満5-1-5　西天満パークビル２号館６Ｆ　　06(6360)6210","[]","[]","http://13cm.product.co.jp/Aypio/","jp","Japan","N/A"
,"アーカムプロダクツ"," (W98)　色数向上委員会",,"〒065-0015　札幌市東区北15条東12-2-10　　011(742)8631","[]","[]","http://www.phoenix-c.or.jp/arkham/","jp","Japan","JP"
,"アーク"," (W98)　青春１８ラヂオ<br>",,"〒542-0081　大阪府大阪市中央区南船場3丁目6号1番 サイプレス心斎橋3F　06-4963-9907<br><br>","[]","[]","http://www.ark-soft.com/","com",,"US"
,"アークシステムワークス"," (PS.PS2.DC.W98.AC.ETC)　ウィザーズハーモニー",,"〒222-0033　横浜市港北区新横浜2-6-13　新横浜ステーションビル５Ｆ　　045(470)1550","[]","[]","http://www.arcsy.co.jp/","jp","Japan","N/A"
,"アージュ"," (W98)　化石の歌",,"〒101-0052　東京都千代田区神田小川町3-26-2","[]","[]","http://www.age-soft.co.jp/","jp","Japan","JP"
,"アースリープロダクション"," (PS.ETC)　モンスターコレクション",,"〒110-0016　東京都台東区台東1-10-12　台東１１０ビル６Ｆ　　03(3832)2574","[]","[]","http://earthly.co.jp/","jp","Japan","JP"
,"アーティファクト"," (W98)　ラヴィドシャトゥ",,"〒180-0006　東京都武蔵野市中町1-22-2　ナッツビル２Ｆ　　0422(37)4474","[]","[]","http://artifact.gr.jp/","jp","Japan","N/A"
,"アートゥーン"," (GB)　ピノビィーの大冒険",,"〒222-0033　横浜市港北区新横浜2-15-10　ＹＳ新横浜ビル６Ｆ　　045(470)4380","[]","[]","http://www.artoon.co.jp/","jp","Japan","N/A"
,"アートスケープ",,,"〒550-0006　大阪市西区江之子島1-7-3　奥内阿波座駅前ビル１４Ｆ　　06(4803)6910","[]","[]","http://www.artscape.co.jp/","jp","Japan","N/A"
,"アートディンク"," (PS.PS2.W98)　Ａ列車で行こう",,"〒261-8701　千葉市美浜区中瀬2-6　ＷＢＧマリブウエスト２１Ｆ　　043(299)7809","[]","[]","http://www.artdink.co.jp/","jp","Japan","JP"
,"Ａｂｅｌ　ＳＯＦＴＷＡＲＥ"," (W98)　エクソダスギルティー　オルタナティブ<br>",,"〒114-0013　東京都北区東田端1-13-10　ツインビル田端Ａ　3Ｆ<br><br>","[]","[]","http://www.abelsoftware-jp.com/","com",,"JP"
,"アールクラブ"," (W98)　ラブハザード",,"〒550-0003　大阪市西区京町堀1-8-35　グッドストックビル７Ｆ","[]","[]","http://www.art-club.co.jp/","jp","Japan","N/A"
,"アイジーエス"," (W98)　POWERBOAT Racing",,"〒221-0052　横浜市神奈川区栄町1-1　アーバンスクエア横浜　　045(451)5818","[]","[]","http://home.igs.co.jp/games/","jp","Japan","N/A"
,"アイシステム東京"," (PS)　ナイスオン",,"〒271-0091　千葉県松戸市本町18-4　シティビル２Ｆ　　047(362)1481","[]","[]","http://island.qqq.or.jp/hp/aisystem/","jp","Japan","N/A"
,"アイスナイン"," (W98)　ラブメーション",,"〒176-0006　東京都練馬区栄町12-2-505　　03(5946)7281","[]","[]","http://www.is9-game.com/","com",,"JP"
,"アイディアファクトリー"," (PS.PS2)　スペクトラルフォース",,"〒173-0026　東京都板橋区中丸町11-2　ワコーレ要町６Ｆ　　03(5995)4301","[]","[]","http://www.ideaf.co.jp/","jp","Japan","JP"
,"アイドス・インタラクティブ"," (PS.PS2.N64.W98.ETC)　トゥームレイダー３",,"〒150-0012　東京都渋谷区広尾1-10-4　越山ＬＫビル４Ｆ","[]","[]","http://www.eidos.co.jp/index-hi.html","jp","Japan","N/A"
,"アイフォー"," (PS.PS2.DC.N64.GB.W98.ETC)　ＡＩ将棋",,"〒141-8670　東京都品川区上大崎2-24-9　アイケイビルディング　　03(5436)7876","[]","[]","http://www.ifour.co.jp/","jp","Japan","N/A"
,"ｉｖｏｒｙ"," (W98)　雪の華<br>",,"〒160-0023　東京都新宿区西新宿4-5-1　幸伸ビル新宿2F　03(5354)8471<br><br>","[]","[]","http://www.ivory.co.jp/","jp","Japan","JP"
,"アイマジック"," (W98)　メビウスリンク",,"〒253-0041　神奈川県茅ヶ崎市茅ヶ崎2-1-38-505　　03(5770)5189","[]","[]","http://www.imagic.co.jp/","jp","Japan","JP"
,"ａｉａｓ"," (W98)　幻夢館<br>",,"〒110-0016　東京都台東区台東1-3-5<br><br>","[]","[]","http://www.aias-soft.com/","com",,"JP"
,"あいりゅ"," (W98)　Ｅｌｉｓｅ ～エリーゼ～",,"〒640-8483　和歌山市園部1018-2","[]","[]","http://www.ail-soft.com/airyu/","com",,"JP"
,"アイル"," (W98)　真瑠璃色の雪 ～ふりむけば隣に～",,"〒640-8483　和歌山市園部1018-2","[]","[]","http://www.ail-soft.com/","com",,"JP"
,"アイレムソフトウェアエンジニアリング"," (PS.PS2.AC.ETC)　Ｒ－ＴＹＰＥＳ",,"〒924-0051　石川県松任市福留町655　福留ビル　　076(277)3800","[]","[]","http://www.irem.co.jp/","jp","Japan","JP"
,"アウトバック"," (PS.GB.W98.AC.ETC)　童夢の野望",,"〒160-0022　東京都新宿区新宿2-11-2　カーサヴェルデ４Ｆ　　03(3341)4818","[]","[]","http://www.outback.co.jp/","jp","Japan","N/A"
,"アウトブレイク"," <br>(W98.ETC)　LAST WHISPER",,"<br>〒116-0014　東京都荒川区東日暮里3-18-4　野山ビル１Ｆ　　03(5604)1981","[]","[]","http://www.outbreak.co.jp/","jp","Japan","N/A"
,"アウトロー"," <br><br> (W98)　暴走！じゃすてぃす",,"〒660-0814　兵庫県尼崎市杭瀬本町1-17-5　上中ビル３０１号　　06(6482)4050","[]","[]","http://www.alpha-jp.co.jp/~out-law/","jp","Japan","N/A"
,"アキ"," (PS.DC.N64)　バーチャルプロレスリング",,"〒180-0004　東京都武蔵野市吉祥寺本町1-31-11　ＫＳビル１０Ｆ　　0422(29)7305","[]","[]","http://www.aki.co.jp/","jp","Japan","JP"
,"ａＱｕａ　Ｗａｖｅ"," (ETC)　夢魔～SUCCUBUS～<br>",,"〒162-0044　東京都新宿区喜久井町39番地　萩ビル　03(5292)9181<br><br>","[]","[]","http://www.aquawave.co.jp/","jp","Japan","N/A"
,"アクアシステム"," (PS.W98)　ジェットストリーム",,"〒860-0833　熊本県熊本市平成３丁目６番２０号　　096(379)5418","[]","[]","http://www.aquasystem.co.jp/","jp","Japan","N/A"
,"アクアハウス"," (W98)　すきスキお兄ちゃん<br>",,"〒110-0015　東京都台東区東上野3-33-8-701　03(3863)6328<br><br>","[]","[]","http://sumomo.m78.com/","com",,"N/A"
,"アクアプラス"," (PS.W98)　To Heart",,"〒540-0024　大阪市中央区南新町1-2-4　　06(6941)3850","[]","[]","http://www.aquaplus.co.jp/","jp","Japan","JP"
,"アクアリウム"," (W98)　癒してあげる<br>",,"〒460-0007　愛知県名古屋市中区新栄1-28-9　メゾンラフィネ4F　052(252)5176","[]","[]","http://www.aquarium-soft.com/aquarium/index.html","com",,"SE"
,"アクセス"," (PS.GB.W98)　ヴォイスカーニバル",,"〒134-0088　東京都江戸川区西葛西6-9-12　第３吉野ビル５０１・７０２","[]","[]","http://www.axss.co.jp/","jp","Japan","N/A"
,"アクセラ"," (PS)　マリア２",,"〒153-0042　東京都目黒区青葉台3-1-12　　03(3464)8260","[]","[]","http://www.axela.co.jp/","jp","Japan","JP"
,"アクティブ"," (W98)　くすり指の教科書",,"〒600-8029　京都市下京区寺町通五条上ル西橋詰町775-1　京商五条ビル３Ｆ","[]","[]","http://web.kyoto-inet.or.jp/org/activejp/","jp","Japan","JP"
,"アクトレス"," 　　075(365)3380 (W98)　マ～ジ　MARGINAI<br>",,"〒171-0013　東京都豊島区東池袋1-20-2　池袋ホワイトハウスビル521　03(5985)5990<br><br>","[]","[]","http://www.actress.ne.jp/","jp","Japan","JP"
,"アグミックス"," (W98)　Ｗｉｓｈｗｅｌｌ",,"〒160-0002　東京都新宿区坂町13-6　コンフォール四谷１０１　　03(3358)4862","[]","[]","http://www.pictograph.co.jp/agumix/","jp","Japan","N/A"
,"アクワイア"," (PS)　立体忍者活劇天誅",,"〒110-0016　東京都台東区台東1-7-2","[]","[]","http://www.acquire.co.jp/","jp","Japan","JP"
,"アザーワイズ"," (W98)　Ｓｅｎｓｅ Ｏｆｆ",,"〒530-0044　大阪市北区東天満2-1-27　東天満パークビル８Ｆ　　06(6355)2001","[]","[]","http://otherwise.product.co.jp/","jp","Japan","N/A"
,"アジェンダ"," (PS.W98)　キャロムショット",,"〒060-8737　札幌市北区北７条西6-2-34　キタノビル６Ｆ　　011(716)0171","[]","[]","http://www.agenda.co.jp/","jp","Japan","JP"
,"アスキー"," (PS.PS2.DC.N64.GB.W98)　ダービースタリオン",,"〒151-8024　東京都渋谷区代々木4-33-10　トーシンビル　　03(5351)8054","[]","[]","http://www.ascii.co.jp/","jp","Japan","JP"
,"アスク"," (PS.PS2.GB.W98)　撞球",,"〒162-8558　東京都新宿区下宮町2-6　　03(3267)7341","[]","[]","http://www.ask-digital.co.jp/","jp","Japan","JP"
,"アステック21"," (PS)　忍びノ六",,"〒545-0021　大阪市阿倍野区阪南町5-10-8　　06(6629)0099","[]","[]","http://www.hcn.zaq.ne.jp/cabjt509/astec21/","jp","Japan","JP"
,"アストロール"," (PS.PS2.W98.AC)　カクテル・ハーモニー",,"〒133-0073　東京都江戸川区鹿骨2-31-18　　03(5388)7779","[]","[]","http://www.astroll.com/","com",,"US"
,"アスペクト"," (PS.DC.GB.W98.AC)　ガイアブリーダー",,"〒170-0013　東京都豊島区池袋1-27-8　池袋原ビル６Ｆ　　03(5391)4413","[]","[]","http://www.asp-net.co.jp/","jp","Japan","JP"
,"アスミック・エース　エンタテインメント"," (PS.PS2.DC.N64.ETC)　サイドワインダー",,"〒113-8405　東京都文京区本郷5-24-5　　03(3817)6726","[]","[]","http://www.asmik-ace.co.jp/","jp","Japan","JP"
,"アセンブラージュ"," (W98)　ＣＡＭＰＵＳ ～桜の舞う中で～",,"〒150-0031　東京都渋谷区桜丘町3-2　第３野口ビル５０１　　03(5456)9146","[]","[]","http://www.assemblage.co.jp/","jp","Japan","JP"
,"ＡＳＯＢＥＬＬ"," (W98)　Brave Hearts　～勇者の卵たち～<br>",,"〒606－8107　京都府京都市左京区高野東開町11-1　ＴＫビル2Ｆ<br><br>","[]","[]","http://www.asobell.jp/","jp","Japan","JP"
,"アップルパイ"," (W98)　性春謳歌",,"〒178-0063　東京都練馬区東大泉1-27-25　シャローム大泉２０２号　　03(3924)5568","[]","[]","http://www.applepie.ab.psiweb.com/cgi-bin/index.html","com",,"N/A"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.attainj.com/"">アテイン</a>"," (W98)　ＭＡＲＡＴＨＯＮ",,"〒101-0041　東京都千代田区神田須田町2-19-8　酒井ビル４Ｆ　　03(3255)4721","[]","[]","http://www.attainj.com/","com",,"CA"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.athena-game.co.jp/"">アテナ</a>"," (PS.PS2.DC.N64.GB.W98.ETC)　プロ麻雀 極",,"〒160-0002　東京都新宿区坂町28-6　坂町Ｍビル３Ｆ　　03(5379)4131","[]","[]","http://www.athena-game.co.jp/","jp","Japan","N/A"
,"アトラス"," (PS.PS2.DC.N64.GB.W98.)　女神転生",,"〒162-0825　東京都新宿区神楽坂4-8　　03(3235)7801","[]","[]","http://www.atlus.co.jp/","jp","Japan","JP"
,"アトリエ彩"," (PS)　星の丘学園物語 学園祭",,"〒229-0021　神奈川県相模原市高根1-2-7　丸栄マンション２０２号室　　042(752)3505","[]","[]","http://www.atsai.co.jp/","jp","Japan","JP"
,"アトリエかぐや"," (W98)　恥辱診察室<br>",,"〒545-0021　大阪府大阪市阿倍野区阪南町5-10-8　06(6629)0099<br><br>","[]","[]","http://www.alpha-net.ne.jp/users2/kaguya21/","jp","Japan","JP"
,"アトリエドゥーブル"," (PS.GB)　STREET BOARDERS",,"〒221-0835　横浜市神奈川区鶴屋町3-35-11　西東ビル４０１　　045(316)5648","[]","[]","http://www.double.co.jp/","jp","Japan","JP"
,"ＡＮＩＭ"," (W98)　凌辱痴漢地獄<br>",,"〒060-0056　北海道札幌市中央区南6条東1丁目　K&Y","[]","[]","http://www.boreas.dti.ne.jp/~anim/","jp","Japan","JP"
,"アニメインターナショナルカンパニー"," (PS.W98.ETC)　大運動会",,"〒176-0024　東京都練馬区中村3-24-15　サンハイム中幸ビルＢ１　　03(3926)1591","[]","[]","http://www.anime-int.com/","com",,"JP"
,"ＡＶＡＮＴＥＣ"," (GB.PS.WS.W98)　<br>",,"〒542-0081　大阪府大阪市中央区南船場１-11-9　長堀八千代ビル10F　06(4705)6411<br><br>","[]","[]","http://www.avan-tec.co.jp/","jp","Japan","JP"
,"アフェクト"," (PS.AC.ETC)　麻雀幼稚園たまご組",,"〒143-0026　東京都大田区西馬込2-1-15　Ｋ．Ｓ．Ｔ．ＢＬＤ．２Ｆ","[]","[]","http://www.affect.co.jp/","jp","Japan","JP"
,"アボガドパワーズ"," (W98)　PigeonBlood<br>",,"〒003-0004　北海道札幌市白石区東札幌4条3丁目1-5<br><br>","[]","[]","http://www.abopa.net/","net",,"IE"
,"ArionDigitalSupportNAGOYA"," (N64.W98)　身体障害者用補助装置",,"〒470-1125　愛知県豊明市三崎町中ノ坪11-1-203　　0562(95)1665","[]","[]","http://member.nifty.ne.jp/ADSN/index.html","jp","Japan","JP"
,"アリカ"," (PS.AC)　カードキャプターさくら",,"〒150-0013　東京都渋谷区恵比寿1-20-18　三富ビル新館６Ｆ　　03(3447)1840","[]","[]","http://www.arika.co.jp/","jp","Japan","JP"
,"アリスソフト"," (W98.ETC)　鬼畜王ランス",,"〒530-0043　大阪市北区天満3-12-3　ハニービル　　06(6882)0811","[]","[]","http://www.alicesoft.co.jp/","jp","Japan","JP"
,"アルヴィオン"," (PS.PS2.PSP)　ピポサルアカデミ～ア",,"〒564-0063　大阪府吹田市江坂町1-9-10　アルヴィオンビル　　06(6310)3121","[]","[]","http://www.alvion.co.jp/","jp","Japan","JP"
,"アルシーヴ"," (W98)　なないろ☆デイドリーム",,"〒160-0002　東京都新宿区三栄町12-6　ヒルス三栄町１０５　　03(3226)1334","[]","[]","http://www.txt.co.jp/archive/","jp","Japan","JP"
,"アルゼ"," (PS.PS2)　パチスロアルゼ王国",,"〒135-0063　東京都江東区有明3-1-25　有明フロンティアビルＡ棟　　03(5530)3055","[]","[]","http://www.aruze.com/","com",,"JP"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.din.or.jp/~kanakubo/artsoft/"">アルテックス</a>"," (W98)　めぐり逢い",,"〒198-0036　東京都青梅市河辺町10-6-1-10　トミタワー７０３号　　0428(24)5666","[]","[]","http://www.din.or.jp/~kanakubo/artsoft/","jp","Japan","JP"
,"アルトロン"," (PS.DC.N64.GB.AC)　クレオパトラフォーチュン",,"〒141-0001　東京都品川区北品川5-9-41　ＴＫＢ御殿山ビル４Ｆ　　03(3440)0601","[]","[]","http://www.altron.co.jp/","jp","Japan","JP"
,"アルファ"," (W98)　3D Shooting Maker",,"〒192-0364　東京都八王子市南大沢2-27　フレスコ南大沢　　0426(74)6466","[]","[]","http://www.alph.co.jp/","jp","Japan","JP"
,"アルファ・オメガソフト"," (W98)　英雄降臨",,"〒107-0052　東京都港区赤坂2-19-8　赤坂２丁目アネックス森ビル３Ｆ","[]","[]","http://www.alphaomega.co.jp/","jp","Japan","JP"
,"アルファ・システム"," (PS)　高機動幻想 ガンパレード・マーチ",,"〒860-0812　熊本市南熊本5-10-17　　096(366)5598","[]","[]","http://www.alfasystem.net/","net",,"JP"
,"アルファユニット"," <br><br> (GBA)　おしゃべり インコ倶楽部",,"〒171-0032　東京都豊島区雑司が谷3-11-2　　コバヤシビル９Ｆ","[]","[]","http://www.alpha-unit.ne.jp/","jp","Japan","JP"
,"アンカー"," (DC)　アルティメットファイティングチャンピオンシップ<br>",,"〒108-0073　東京都港区海岸3-3-15　自重堂ビル3F　03(3455)8405<br><br>","[]","[]","http://www.anchorinc.co.jp/","jp","Japan","JP"
,"アンジェ"," (W98)　てのひらの雪",,"〒180-0004　東京都武蔵野市吉祥寺本町1-11-30-605　　0422(20)5961","[]","[]","http://www.din.or.jp/~syscom/ange/","jp","Japan","JP"
,"アンバランス"," (Win)　禁断の家族関係 <br><br> (PS.W98)　太陽の神殿",,"〒101-0057　東京都千代田区神田神保町1-3-5　冨山房ビル４Ｆ　　03(5283)3624","[]","[]","http://www.unbalance.co.jp/","jp","Japan","JP"
,"Ｅｎｆｉｎｉ"," (W98)　えとランゼ<br>",,"〒530-0044　大阪府大阪市北区東天満2-1-27　東天満パークビル8F　06(6355)2001<br><br>","[]","[]","http://enfini.product.co.jp/","jp","Japan","N/A"
,"アンフィニ・エンタテイメント・テクノロジ"," (PS.DC.W98.AC)　ファンタズム",,"〒150-0001 東京都渋谷区神宮前3-38-3　フォルム７１１０ビル２Ｆ　　03(5771)2022","[]","[]","http://www.infini.co.jp/","jp","Japan","JP"
,"イーゲーム"," (PS)　チョロＱワンダフォー！",,"〒111-0036　東京都台東区松が谷1-9-10　第２マテックスビル９Ｆ　　03(5827)6001","[]","[]","http://www.e-game.co.jp/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070105161800/http://ego.product.co.jp/"">イージーオー</a>"," (W98)　いつまでも…　～神長さん家の春夏秋冬～",,"〒530-0044　大阪市北区東天満2-1-27　東天満パークビル８Ｆ　　06(6355)2001","[]","[]","http://ego.product.co.jp/","jp","Japan","JP"
,"イージーモード"," (W98)　ゼロ時間へ...",,"〒567-0036　大阪府茨木市上穂積3-4-2　　0726(31)6500","[]","[]","http://www.hillfield.co.jp/easymode/","jp","Japan","N/A"
,"イーステーション"," (Win)　みんなゲーム",,"〒108-0014　東京都港区芝5-17-2永昌ビル４Ｆ　　03(5439)5370　　","[]","[]","http://www.e-station.ne.jp/","jp","Japan","JP"
,"市来ソフトウェア"," (W98)　千秋夜",,"〒167-0023　東京都杉並区上井草3-14-25　　03(5311)5960","[]","[]","http://riot.icg.co.jp/","jp","Japan","N/A"
,"いちひめ"," (W98)　黒雪姫<br>",,"〒156-0041　東京都世田谷区大原2-24-22　PFビル5F　03(5376)4079<br><br>","[]","[]","http://www.ichihime.jp/","jp","Japan","US"
,"イマジニア"," (PS.PS2.N64.GB.W98.ETC)　超空間ナイタープロ野球キング",,"〒163-0715　東京都新宿区西新宿2-7-1　第一生命ビル１５Ｆ　　03(3343)8911","[]","[]","http://www.imagineer.co.jp/","jp","Japan","JP"
,"イメージクラブ"," (W98)　彩季憧 ～幸せな明日の迎え方～",,"〒065-0015　札幌市東区北15条東12-2-10　　011(742)8631","[]","[]","http://www.phoenix-c.or.jp/arkham/i-club/","jp","Japan","JP"
,"イメージクラフト"," (W98)　ベビーフェイス",,"〒530-0044　大阪市北区東天満2-1-27　東天満パークビル８Ｆ　　06(6355)2001","[]","[]","http://imagecraft.product.co.jp/","jp","Japan","N/A"
,"イメージワークス"," (PS.W98.ETC)　卒業",,"〒150-0001　東京都渋谷区神宮前2-14-19　楠田ビル　　03(5474)8250","[]","[]","http://www.imageworks.co.jp/","jp","Japan","JP"
,"イリュージョン"," (W98)　DES BLOOD３",,"〒221-0045　横浜市神奈川区神奈川2-19-1　コーリンビル１Ｆ　　045(322)1551","[]","[]","http://www.illusion.co.jp/","jp","Japan","JP"
,"インクリメントＰ"," (PS.W98)　バトルアスリーテス　大運動会",,"〒153-0064　東京都目黒区下目黒1-7-1　　03(3491)6171","[]","[]","http://www.incrementp.co.jp/","jp","Japan","JP"
,"インターハート"," (W98)　悪戯シリーズ",,"〒221-0823　横浜市神奈川区二ツ谷町4-7　　045(440)5885 　　　","[]","[]","http://www.interheart.co.jp/","jp","Japan","JP"
,"インターリミテッドロジック"," (W98.ETC)　パソコンで楽しむ３Ｄ地図",,"〒192-0355　東京都八王子市堀之内2-10-2　セタリア１Ｆ　　0426(78)1202","[]","[]","http://www.yamatabi.com/","com",,"US"
,"インディーズゼロ"," (GB.W98)　すってはっくんシリーズ",,"〒180-0003　東京都武蔵野市吉祥寺南町2-6-10　　0422(72)8745 　","[]","[]","http://www.indieszero.co.jp/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.intsys.co.jp/"">インテリジェントシステムズ</a>"," (N64.GB.ETC)　ファイアーエムブレム",,"〒611-0042　京都府宇治市小倉町神楽田56　　0774(21)3311","[]","[]","http://www.intsys.co.jp/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.netlaputa.ne.jp/~inner-b/"">インナーブレイン</a>"," </b> 　 (PS.W98)　まわってムーチョ",,"〒160-0022 東京都新宿区新宿2-15-22　Ｓ２ビル　　03(5269)1401","[]","[]","http://www.netlaputa.ne.jp/~inner-b/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.infinisys.co.jp/"">インフィニシス</a>"," </b> 　 (W98)　After Dark Games",,"〒982-0841　仙台市太白区向山2-2-1　　022(216)4038","[]","[]","http://www.infinisys.co.jp/","jp","Japan","JP"
,"ＩＮＦＩＮＩＴＹ"," (PS)　爆釣日本列島２<br>",,"〒153-0061　東京都目黒区中目黒1丁目3番8号　渡辺ビル7F<br><br>","[]","[]","http://www.infinity-soft.co.jp/","jp","Japan","JP"
,"インフォーツ"," (サウンドクリエーション＆レコーディング)",,"〒602-0943　京都市上京区小川通り一条上がる革堂町578-2　　075(417)2136","[]","[]","http://www.infoarts.co.jp/","jp","Japan","N/A"
,"インプラス"," (携帯電話向けアプリ.PS.PS2.GBA.GC.WIN)　トロと休日<br>",,"〒364-0031 埼玉県北本市中央4-13-1 208　　048（591）2888","[]","[]","http://www.inplas.ne.jp/","jp","Japan","JP"
,"ウーピーキャンプ"," <br><br> (PS.PS2)　トンバ！ザ・ワイルド・アドベンチャー",,"〒562-0036　大阪府箕面市船場西3-10-1　　0727(27)5673","[]","[]","http://www.whoopeecamp.co.jp/","jp","Japan","N/A"
,"ヴァンテアンシステムズ"," (PS.N64.W98)　釣道",,"〒541-0051　大阪市中央区備後町3-1-11　新保ビル５Ｆ　　06(4707)7233 　","[]","[]","http://www.vsc-g.co.jp/","jp","Japan","JP"
,"ヴィアール・ワン"," (PS.PS2.GB.W98)　浪速の商人",,"〒151-0051　東京都渋谷区千駄ヶ谷3-17-11　　03(3402)1573","[]","[]","http://www.vr1.com/","com",,"US"
,"ウィザード"," (PS.DC.GB.AC.W98)　ミラクルワールド",,"〒132-0035　東京都江戸川区平井5-21-2　朝日生命平井ビル２Ｆ　　03(3612)6638","[]","[]","http://www.wiz.ne.jp/","jp","Japan","JP"
,"ヴィジット"," (PS)　最終電車　19時03分上野発夜光列車",,"〒555-0021　大阪市西浪速区幸町3-9-7　　06(6562)9191","[]","[]","http://www.visit.co.jp/","jp","Japan","JP"
,"ヴィジョンソフト"," (W98)　POCKET DREAM -FIRST-",,"〒577-0056　大阪府東大阪市長堂3-21-12　ピースハイツ１０７　　","[]","[]","http://www13.big.or.jp/~vision_s/","jp","Japan","JP"
,"ウィズ"," (PS,GB)　<br>",,"〒103-0007　東京都中央区日本橋浜町三丁目42番3号　住友不動産浜町ビル3階　03(3663)7677<br><br>","[]","[]","http://www.wizinc.co.jp/","jp","Japan","JP"
,"ウィッチ"," (W98)　Milkyway2<br>",,"〒336-0017　埼玉県さいたま市南浦和2-38-6　草野ビル6F　048-884-5333<br><br>","[]","[]","http://www.witch.gr.jp/","jp","Japan","N/A"
,"ウィネット"," (PS.W98.ETC)　Cubic Gallery",,"〒104-0061　東京都中央区銀座8-3-4　ＤＫビル６Ｆ　　03(3575)0995","[]","[]","http://www.wenet-mm.com/","com",,"N/A"
,"ウィル"," (W98)　帝都のユリ",,"〒465-0048　名古屋市名東区藤見ヶ丘6　セントラルスクェア４Ｆ　　052(779)4688","[]","[]","http://www.will-japan.co.jp/","jp","Japan","JP"
,"ウィルリンク"," (PS.DC.W98.AC)　エヴァと愉快な仲間たち",,"〒180-0004　東京都武蔵野市吉祥寺本町1-36-12　ドムール七井１０５　　0422(20)5657","[]","[]","http://www.will-link.co.jp/","jp","Japan","JP"
,"ウィンキーソフト"," (PS.PS2.DC.GB.W98.AC)　聖霊機ライブレード２",,"〒564-0051　大阪府吹田市豊津町11-34　米澤ビル第１０江坂５０５　　(FAX)06(6386)5625","[]","[]","http://www.winky.co.jp/","jp","Japan","N/A"
,"うぃんどみる"," (W98)　結い橋<br>",,"〒171-0022　東京都豊島区南池袋2-35-7　岩田光建ビル501<br><br>","[]","[]","http://windmill.suki.gr.jp/","jp","Japan","N/A"
,"ウインライト"," (PC、携帯、PS2、XBOX等)　<br>",,"〒140-0013　東京都品川区南大井3-33-10　ＮＯＲＩビル３Ｆ　　03(5753)7677","[]","[]","http://www.winlight.co.jp/","jp","Japan","JP"
,"ウエストビジョン"," <br><br> (W98)　部費げっちゅ～！<br>",,"〒133-0057　東京都江戸川区西小岩4-1-22　東洋第2ビル7Ｆ<br><br>","[]","[]","http://westvision.afrox.net/","net",,"N/A"
,"ウエストンビットエンタテインメント"," (PS.ETC)　ミラノのアルバイトこれくしょん",,"〒153-0061　東京都目黒区中目黒2-10-15　山手Ｋビル３Ｆ　　03(5768)6920","[]","[]","http://www.westone.co.jp/","jp","Japan","JP"
,"ウエップシステム"," (PS.PS2.DC.ETC)　COOL BOARDERS",,"〒160-0023　東京都新宿区西新宿3-8-5　新栄ビル　　03(3377)8711","[]","[]","http://www.uepsys.com/","com",,"N/A"
,"うえぽん"," (W98)　悶",,"〒332-0034　埼玉県川口市並木2-34-2　篠田ビル１Ｆ　　048(256)2286","[]","[]","http://www.cosmos.co.jp/weapon/","jp","Japan","N/A"
,"ウォーターマークス"," (PS.PS2)　THE BOOK OF WATERMARKS",,"〒150-0012　東京都渋谷区広尾5-9-25　HIROO PERSON 302　　03(5447)5058","[]","[]","http://www.watermarks.com/","com",,"US"
,"ヴューワークス"," (ETC)　モーションキャプチャーデータ集「力也 ～RIKIYA～」",,"〒078-8801　北海道旭川市緑ヶ丘東1条3丁目1-6　旭川リサーチセンター内　","[]","[]","http://www.viewworks.co.jp/","jp","Japan","N/A"
,"ウラン"," 　0166( 66)2970 (W98)　Ｐ.Ｓ.３　～ハーレムナイト～",,"〒160-0004　東京都新宿区四谷4-26　オーツービル　　052(760)4311","[]","[]","http://www.o-2.co.jp/uran/","jp","Japan","JP"
,"ＡＱインタラクティブ"," (XBOX360.PS3.PSP)　CRY ON",,"〒106-0032　東京都港区六本木1-4-30　六本木２５森ビル１８Ｆ","[]","[]","http://www.aqi.co.jp/","jp","Japan","JP"
,"エーコロン"," (PS.DC.N64.W98.ETC)　SHEEPDOG",,"〒206-0034　東京都多摩市鶴牧1-4-17　いずみビル６Ｆ　　042(357)1366","[]","[]","http://www.acolon.com/","com",,"CH"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.bekkoame.ne.jp/~adk/"">エーディーケイ</a>"," </b> 　 (PS.AC.ETC)　めろんちゃんの成長日記",,"〒362-0034　埼玉県上尾市愛宕1-16-8　レーベンビル４Ｆ　　048(775)2412","[]","[]","http://www.bekkoame.ne.jp/~adk/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070105161800/http://www16.big.or.jp/~ather/"">エーテル</a>"," (W98)　ＣＡＭＰＵＳ ～桜の舞う中で～",,"〒150-0031　東京都渋谷区桜丘町3-2　第３野口ビル５０１　　03(5456)9146","[]","[]","http://www16.big.or.jp/~ather/","jp","Japan","JP"
